date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:24	31104/31104	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/main.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/main2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:25	460/460	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/skip-link-focus-fix.min.js?ver=20130115	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/skip-link-focus-fix.min08e0.js	(from https://www.arcelonutrifoods.com/)
22:13:25	329/329	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/text-editor.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/text-editor2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:26	1466/1466	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/inc/megamenu/assets/js/frontend.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/inc/megamenu/assets/js/frontend2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:26	867/867	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/login.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/login2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:26	531/531	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/header-cart.min.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/header-cart.min2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:27	765/765	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/footer.min.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/footer.min2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:27	59326/59326	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/tooltipster.bundle.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/tooltipster.bundle2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:27	1777/1777	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/main.min.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/main.min2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:27	1093/1093	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/quantity.min.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/woocommerce/quantity.min2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:28	2666/2666	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:44%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.6.6.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.minea18.js	(from https://www.arcelonutrifoods.com/)
22:13:28	22772/22772	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:44%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.6.6.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min2320.js	(from https://www.arcelonutrifoods.com/)
22:13:28	31357/31357	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:44%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.6.6.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.minc12f.js	(from https://www.arcelonutrifoods.com/)
22:13:29	9677/9677	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:44%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.6.6.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.minc12f.js	(from https://www.arcelonutrifoods.com/)
22:13:29	73140/73140	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20May%202022%2011:53:55%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/core/assets/libs/sweetalert2.min.js?ver=1.1.3	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/core/assets/libs/sweetalert2.minc358.js	(from https://www.arcelonutrifoods.com/)
22:13:29	10441/10441	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20May%202022%2011:53:55%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/assets/dist/js/front/popup-single-product.min.js?ver=1.1.3	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/assets/dist/js/front/popup-single-product.minc358.js	(from https://www.arcelonutrifoods.com/)
22:13:30	8171/8171	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2005:29:13%20GMT	https://www.arcelonutrifoods.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.arcelonutrifoods.com/)
22:13:30	6607/6607	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2005:29:13%20GMT	https://www.arcelonutrifoods.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://www.arcelonutrifoods.com/)
22:13:30	16146/16146	---M--	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2005:13:47%20GMT	https://www.arcelonutrifoods.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.arcelonutrifoods.com/)
22:13:30	4627/4627	---M--	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2005:13:47%20GMT	https://www.arcelonutrifoods.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://www.arcelonutrifoods.com/)
22:13:31	9445/9445	---M--	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2005:13:47%20GMT	https://www.arcelonutrifoods.com/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-includes/js/dist/i18n.minf92f.js	(from https://www.arcelonutrifoods.com/)
22:13:31	23090/23090	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20May%202022%2011:53:55%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/assets/dist/js/front/actions.min.js?ver=1.1.3	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/quick-view-and-buy-now-for-woocommerce/assets/dist/js/front/actions.minc358.js	(from https://www.arcelonutrifoods.com/)
22:13:31	1037/1037	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/nav-mobile.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/nav-mobile2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:31	1344/1344	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/sticky-header.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/frontend/sticky-header2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:32	4957/4957	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.6.7	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minf4e1.js	(from https://www.arcelonutrifoods.com/)
22:13:32	14487/14487	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.6.7	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/frontend-modules.minf4e1.js	(from https://www.arcelonutrifoods.com/)
22:13:33	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.arcelonutrifoods.com/)
22:13:33	139153/139153	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://www.arcelonutrifoods.com/)
22:13:33	2578/2578	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.6.7	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.minf4e1.js	(from https://www.arcelonutrifoods.com/)
22:13:33	10682/10682	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://www.arcelonutrifoods.com/)
22:13:34	37959/37959	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.7	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/frontend.minf4e1.js	(from https://www.arcelonutrifoods.com/)
22:13:34	2600/2600	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor/product-tab.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor/product-tab2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:34	1676/1676	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor/testimonial.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor/testimonial2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:35	4702/4702	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2010:21:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.4.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5589.js	(from https://www.arcelonutrifoods.com/)
22:13:35	19900/19900	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2010:21:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.4.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/frontend.min5589.js	(from https://www.arcelonutrifoods.com/)
22:13:35	115616/115616	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2010:21:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.4.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min5589.js	(from https://www.arcelonutrifoods.com/)
22:13:36	43108/43108	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202022%2008:37:37%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.6.7	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor/assets/js/preloaded-modules.minf4e1.js	(from https://www.arcelonutrifoods.com/)
22:13:36	6595/6595	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2010:21:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.4.1	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5589.js	(from https://www.arcelonutrifoods.com/)
22:13:36	2554/2554	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20May%202022%2016:58:02%20GMT	https://www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor-frontend.js?ver=1.9.2	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/themes/freshio/assets/js/elementor-frontend2c00.js	(from https://www.arcelonutrifoods.com/)
22:13:37	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from https://www.arcelonutrifoods.com/)
22:13:38	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	http://gmpg.org/xfn/default.css	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/gmpg.org/xfn/default.css	(from http://gmpg.org/xfn/11)
22:13:38	4170/4170	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Nov%202023%2016:43:38%20GMT	http://gmpg.org/xfn/.	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/gmpg.org/xfn/.html	(from http://gmpg.org/xfn/11)
22:13:38	16269/16269	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Nov%202023%2016:43:39%20GMT	http://gmpg.org/xfn/intro	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/gmpg.org/xfn/intro.html	(from http://gmpg.org/xfn/11)
22:13:39	7342/7342	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Nov%202023%2016:43:39%20GMT	http://gmpg.org/xfn/faq	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/gmpg.org/xfn/faq.html	(from http://gmpg.org/xfn/11)
22:13:39	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2004%20Nov%202023%2016:43:40%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.arcelonutrifoods.com/)
22:13:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Nov%202023%2016:43:40%20GMT	http://s.w.org/robots.txt		(from https://www.arcelonutrifoods.com/)
22:13:40	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/close.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/close.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:41	804/804	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/curve.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/curve.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:41	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/remove-dark.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/remove-dark.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:41	2861/2861	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:41	1227/1227	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/checkbox-dark.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/checkbox-dark.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:43	545/545	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/add.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/add.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:43	728/728	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/share.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/share.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:43	529/529	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/trash.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/trash.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:43	561/561	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/remove.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/remove.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:44	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:46%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/close-dark.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/images/close-dark.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.1.2)
22:13:44	59404/59404	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
22:13:46	59240/59240	---M--	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
22:13:46	59316/59316	---M--	200	added ('OK')	font/woff	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
22:13:47	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/close.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/close.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/css/frontend.css?ver=3.1.0)
22:13:47	804/804	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/curve.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/curve.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/css/frontend.css?ver=3.1.0)
22:13:47	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/close-dark.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/images/close-dark.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/css/frontend.css?ver=3.1.0)
22:13:48	59404/59404	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20Jul%202022%2008:37:48%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-wishlist/assets/libs/feather/fonts/feather.eot	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-wishlist/assets/libs/feather/fonts/feather.eot	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-wishlist/assets/libs/feather/feather.css?ver=6.3.2)
22:13:48	209439/209439	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Jul%202022%2008:37:47%20GMT	https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	E:/Arcelo%20Peanutbutter/Arcelo%20Peanutbutter/www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	(from https://www.arcelonutrifoods.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.3.2)
